VoucherId,Number,Date,ReferenceNumber,SecondaryNumber,State,Type,FiscalYearRef,Description,Description_En,Version,Creator,CreationDate,LastModifier,LastModificationDate,DailyNumber,IssuerSystem,IsMerged,MergedIssuerSystem
622,515,2026-03-25 00:00:00,515,,1,2,1,بابت  8 فقره اعلاميه پرداخت به تاريخ 1405/01/05,بابت  8 فقره اعلاميه پرداخت به تاريخ 1405/01/05,1,11,2026-05-24 14:59:17,11,2026-05-24 14:59:17,16,2,False,
623,516,2026-03-27 00:00:00,516,,1,2,1,بابت  7 فقره اعلاميه پرداخت به تاريخ 1405/01/07,بابت  7 فقره اعلاميه پرداخت به تاريخ 1405/01/07,1,11,2026-05-24 15:00:13,11,2026-05-24 15:00:13,13,2,False,
625,517,2026-03-28 00:00:00,517,,1,2,1,بابت  4 فقره اعلاميه پرداخت به تاريخ 1405/01/08,بابت  4 فقره اعلاميه پرداخت به تاريخ 1405/01/08,1,11,2026-05-24 15:02:07,11,2026-05-24 15:02:07,15,2,False,
627,519,2026-03-30 00:00:00,519,,1,2,1,بابت  9 فقره اعلاميه پرداخت به تاريخ 1405/01/10,بابت  9 فقره اعلاميه پرداخت به تاريخ 1405/01/10,1,11,2026-05-24 15:06:15,11,2026-05-24 15:06:15,11,2,False,
628,520,2026-03-31 00:00:00,520,,1,2,1,بابت  3 فقره اعلاميه پرداخت به تاريخ 1405/01/11,بابت  3 فقره اعلاميه پرداخت به تاريخ 1405/01/11,1,11,2026-05-24 15:06:33,11,2026-05-24 15:06:33,10,2,False,
629,521,2026-04-01 00:00:00,521,,1,2,1,بابت  3 فقره اعلاميه پرداخت به تاريخ 1405/01/12,بابت  3 فقره اعلاميه پرداخت به تاريخ 1405/01/12,1,11,2026-05-24 15:06:59,11,2026-05-24 15:06:59,11,2,False,
630,522,2026-04-02 00:00:00,522,,1,2,1,بابت پرداخت طي اعلاميه پرداخت شماره 282 تاريخ 1405/01/13,بابت پرداخت طي اعلاميه پرداخت شماره 282 تاريخ 1405/01/13,1,11,2026-05-24 15:07:37,11,2026-05-24 15:07:37,10,2,False,
631,523,2026-04-03 00:00:00,523,,1,2,1,بابت  11 فقره اعلاميه پرداخت به تاريخ 1405/01/14,بابت  11 فقره اعلاميه پرداخت به تاريخ 1405/01/14,1,11,2026-05-24 15:08:27,11,2026-05-24 15:08:27,11,2,False,
632,524,2026-04-04 00:00:00,524,,1,2,1,بابت  43 فقره اعلاميه پرداخت به تاريخ 1405/01/15,بابت  43 فقره اعلاميه پرداخت به تاريخ 1405/01/15,1,11,2026-05-24 15:53:45,11,2026-05-24 15:53:45,12,2,False,
633,525,2026-04-05 00:00:00,525,,1,2,1,بابت  5 فقره اعلاميه پرداخت به تاريخ 1405/01/16,بابت  5 فقره اعلاميه پرداخت به تاريخ 1405/01/16,1,11,2026-05-24 15:54:27,11,2026-05-24 15:54:27,14,2,False,
634,526,2026-04-06 00:00:00,526,,1,2,1,بابت  8 فقره اعلاميه پرداخت به تاريخ 1405/01/17,بابت  8 فقره اعلاميه پرداخت به تاريخ 1405/01/17,1,11,2026-05-24 15:54:55,11,2026-05-24 15:54:55,8,2,False,
636,528,2026-04-08 00:00:00,528,,1,2,1,بابت  5 فقره اعلاميه پرداخت به تاريخ 1405/01/19,بابت  5 فقره اعلاميه پرداخت به تاريخ 1405/01/19,1,11,2026-05-24 15:55:43,11,2026-05-24 15:55:43,12,2,False,
637,529,2026-04-09 00:00:00,529,,1,2,1,بابت  8 فقره اعلاميه پرداخت به تاريخ 1405/01/20,بابت  8 فقره اعلاميه پرداخت به تاريخ 1405/01/20,1,11,2026-05-24 15:58:19,11,2026-05-24 15:58:19,11,2,False,
638,530,2026-04-10 00:00:00,530,,1,2,1,بابت  6 فقره اعلاميه پرداخت به تاريخ 1405/01/21,بابت  6 فقره اعلاميه پرداخت به تاريخ 1405/01/21,1,11,2026-05-24 15:58:58,11,2026-05-24 15:58:58,10,2,False,
639,531,2026-04-11 00:00:00,531,,1,2,1,بابت  3 فقره اعلاميه پرداخت به تاريخ 1405/01/22,بابت  3 فقره اعلاميه پرداخت به تاريخ 1405/01/22,1,11,2026-05-24 15:59:35,11,2026-05-24 15:59:35,20,2,False,
640,532,2026-04-12 00:00:00,532,,1,2,1,بابت  43 فقره اعلاميه پرداخت به تاريخ 1405/01/23,بابت  43 فقره اعلاميه پرداخت به تاريخ 1405/01/23,1,11,2026-05-24 16:01:08,11,2026-05-24 16:01:08,17,2,False,
641,533,2026-04-13 00:00:00,533,,1,2,1,بابت  11 فقره اعلاميه پرداخت به تاريخ 1405/01/24,بابت  11 فقره اعلاميه پرداخت به تاريخ 1405/01/24,1,11,2026-05-24 16:01:47,11,2026-05-24 16:01:47,18,2,False,
642,534,2026-04-14 00:00:00,534,,1,2,1,بابت  4 فقره اعلاميه پرداخت به تاريخ 1405/01/25,بابت  4 فقره اعلاميه پرداخت به تاريخ 1405/01/25,1,11,2026-05-24 16:02:04,11,2026-05-24 16:02:04,10,2,False,
644,536,2026-04-16 00:00:00,536,,1,2,1,بابت  6 فقره اعلاميه پرداخت به تاريخ 1405/01/27,بابت  6 فقره اعلاميه پرداخت به تاريخ 1405/01/27,1,11,2026-05-24 16:03:11,11,2026-05-24 16:03:11,12,2,False,
645,537,2026-04-17 00:00:00,537,,1,2,1,بابت  3 فقره اعلاميه پرداخت به تاريخ 1405/01/28,بابت  3 فقره اعلاميه پرداخت به تاريخ 1405/01/28,1,11,2026-05-24 16:03:23,11,2026-05-24 16:03:23,11,2,False,
646,538,2026-04-18 00:00:00,538,,1,2,1,بابت  10 فقره اعلاميه پرداخت به تاريخ 1405/01/29,بابت  10 فقره اعلاميه پرداخت به تاريخ 1405/01/29,1,11,2026-05-24 16:03:44,11,2026-05-24 16:03:44,14,2,False,
648,540,2026-04-20 00:00:00,540,,1,2,1,بابت  3 فقره اعلاميه پرداخت به تاريخ 1405/01/31,بابت  3 فقره اعلاميه پرداخت به تاريخ 1405/01/31,1,11,2026-05-24 16:04:45,11,2026-05-24 16:04:45,10,2,False,
649,541,2026-03-23 00:00:00,541,,1,2,1,بابت دريافت طي رسيد دريافت شماره 35 تاريخ 1405/01/03,بابت دريافت طي رسيد دريافت شماره 35 تاريخ 1405/01/03,1,11,2026-05-24 16:06:43,11,2026-05-24 16:06:43,13,2,False,
651,543,2026-04-04 00:00:00,543,,1,2,1,بابت دريافت طي رسيد دريافت شماره 36 تاريخ 1405/01/15,بابت دريافت طي رسيد دريافت شماره 36 تاريخ 1405/01/15,1,11,2026-05-24 16:07:40,11,2026-05-24 16:07:40,13,2,False,
652,544,2026-04-05 00:00:00,544,,1,2,1,بابت  3 فقره رسيد دريافت به تاريخ 1405/01/16,بابت  3 فقره رسيد دريافت به تاريخ 1405/01/16,1,11,2026-05-24 16:08:04,11,2026-05-24 16:08:04,15,2,False,
654,546,2026-04-10 00:00:00,546,,1,2,1,بابت دريافت طي رسيد دريافت شماره 66 تاريخ 1405/01/21,بابت دريافت طي رسيد دريافت شماره 66 تاريخ 1405/01/21,1,11,2026-05-24 16:14:01,11,2026-05-24 16:14:01,11,2,False,
655,547,2026-04-12 00:00:00,547,,1,2,1,بابت دريافت طي رسيد دريافت شماره 84 تاريخ 1405/01/23,بابت دريافت طي رسيد دريافت شماره 84 تاريخ 1405/01/23,1,11,2026-05-24 16:14:23,11,2026-05-24 16:14:23,18,2,False,
657,549,2026-04-16 00:00:00,549,,1,2,1,بابت دريافت طي رسيد دريافت شماره 37 تاريخ 1405/01/27,بابت دريافت طي رسيد دريافت شماره 37 تاريخ 1405/01/27,1,11,2026-05-24 16:14:55,11,2026-05-24 16:14:55,13,2,False,
658,550,2026-04-20 00:00:00,550,,1,2,1,بابت دريافت طي رسيد دريافت شماره 85 تاريخ 1405/01/31,بابت دريافت طي رسيد دريافت شماره 85 تاريخ 1405/01/31,1,11,2026-05-24 16:15:14,11,2026-05-24 16:15:14,11,2,False,
660,552,2026-04-13 00:00:00,552,,1,2,1,بابت  1 فقره رسيد دريافت به تاريخ 1405/01/24,بابت  1 فقره رسيد دريافت به تاريخ 1405/01/24,1,11,2026-05-25 10:44:16,11,2026-05-25 10:44:16,19,2,False,
661,553,2026-04-21 00:00:00,553,,1,2,1,بابت  2 فقره رسيد دريافت به تاريخ 1405/02/01,بابت  2 فقره رسيد دريافت به تاريخ 1405/02/01,1,11,2026-05-25 10:44:17,11,2026-05-25 10:44:17,14,2,False,
662,554,2026-04-23 00:00:00,554,,1,2,1,بابت  1 فقره رسيد دريافت به تاريخ 1405/02/03,بابت  1 فقره رسيد دريافت به تاريخ 1405/02/03,1,11,2026-05-25 10:44:17,11,2026-05-25 10:44:17,6,2,False,
663,555,2026-04-26 00:00:00,555,,1,2,1,بابت  1 فقره رسيد دريافت به تاريخ 1405/02/06,بابت  1 فقره رسيد دريافت به تاريخ 1405/02/06,1,11,2026-05-25 10:44:17,11,2026-05-25 10:44:17,11,2,False,
664,556,2026-04-27 00:00:00,556,,1,2,1,بابت  1 فقره رسيد دريافت به تاريخ 1405/02/07,بابت  1 فقره رسيد دريافت به تاريخ 1405/02/07,1,11,2026-05-25 10:44:17,11,2026-05-25 10:44:17,12,2,False,
665,557,2026-03-26 00:00:00,557,,1,2,1,بابت  6 فقره اعلاميه پرداخت به تاريخ 1405/01/06,بابت  6 فقره اعلاميه پرداخت به تاريخ 1405/01/06,1,11,2026-05-25 10:47:29,11,2026-05-25 10:47:29,9,2,False,
666,558,2026-04-02 00:00:00,558,,1,2,1,بابت  7 فقره اعلاميه پرداخت به تاريخ 1405/01/13,بابت  7 فقره اعلاميه پرداخت به تاريخ 1405/01/13,1,11,2026-05-25 10:48:02,11,2026-05-25 10:48:02,11,2,False,
667,559,2026-05-12 00:00:00,559,,1,2,1,بابت فاكتور شماره 107 تاريخ 1405/02/22 نوع فروش فروش مواد اوليه,بابت فاكتور شماره 107 تاريخ 1405/02/22 نوع فروش فروش مواد اوليه,1,12,2026-05-25 13:12:38,12,2026-05-25 13:12:38,5,0,False,
669,561,2026-03-30 00:00:00,561,,1,2,1,بابت دريافت كالا طي 2 فقره رسيد به تاريخ 1405/01/10,بابت دريافت كالا طي 2 فقره رسيد به تاريخ 1405/01/10,1,10,2026-05-25 14:07:55,10,2026-05-25 14:07:55,13,1,False,
670,562,2026-04-10 00:00:00,562,,1,2,1,بابت دريافت كالا طي 4 فقره رسيد به تاريخ 1405/01/21,بابت دريافت كالا طي 4 فقره رسيد به تاريخ 1405/01/21,1,10,2026-05-25 14:10:04,10,2026-05-25 14:10:04,12,1,False,
691,583,2026-04-11 00:00:00,583,,1,2,1,بابت دريافت كالا طي 8 فقره رسيد به تاريخ 1405/01/22,بابت دريافت كالا طي 8 فقره رسيد به تاريخ 1405/01/22,1,10,2026-05-25 14:20:51,10,2026-05-25 14:20:51,21,1,False,
694,586,2026-04-14 00:00:00,586,,1,2,1,بابت دريافت كالا طي 4 فقره رسيد به تاريخ 1405/01/25,بابت دريافت كالا طي 4 فقره رسيد به تاريخ 1405/01/25,1,10,2026-05-25 14:23:44,10,2026-05-25 14:23:44,11,1,False,
695,587,2026-04-15 00:00:00,587,,1,2,1,بابت دريافت كالا طي 9 فقره رسيد به تاريخ 1405/01/26,بابت دريافت كالا طي 9 فقره رسيد به تاريخ 1405/01/26,1,10,2026-05-25 14:24:17,10,2026-05-25 14:24:17,15,1,False,
696,588,2026-04-16 00:00:00,588,,1,2,1,بابت دريافت كالا طي 4 فقره رسيد به تاريخ 1405/01/27,بابت دريافت كالا طي 4 فقره رسيد به تاريخ 1405/01/27,1,10,2026-05-25 14:24:42,10,2026-05-25 14:24:42,14,1,False,
697,589,2026-04-17 00:00:00,589,,1,2,1,بابت دريافت كالا طي 5 فقره رسيد به تاريخ 1405/01/28,بابت دريافت كالا طي 5 فقره رسيد به تاريخ 1405/01/28,1,10,2026-05-25 14:24:42,10,2026-05-25 14:24:42,12,1,False,
699,591,2026-04-19 00:00:00,591,,1,2,1,بابت دريافت كالا طي 3 فقره رسيد به تاريخ 1405/01/30,بابت دريافت كالا طي 3 فقره رسيد به تاريخ 1405/01/30,1,10,2026-05-25 14:26:20,10,2026-05-25 14:26:20,11,1,False,
700,592,2026-04-20 00:00:00,592,,1,2,1,بابت دريافت كالا طي 5 فقره رسيد به تاريخ 1405/01/31,بابت دريافت كالا طي 5 فقره رسيد به تاريخ 1405/01/31,1,10,2026-05-25 14:27:03,10,2026-05-25 14:27:03,12,1,False,
703,595,2026-04-23 00:00:00,595,,1,2,1,بابت دريافت كالا طي 6 فقره رسيد به تاريخ 1405/02/03,بابت دريافت كالا طي 6 فقره رسيد به تاريخ 1405/02/03,1,10,2026-05-25 14:28:40,10,2026-05-25 14:28:40,7,1,False,
706,598,2026-04-26 00:00:00,598,,1,2,1,بابت دريافت كالا طي 8 فقره رسيد به تاريخ 1405/02/06,بابت دريافت كالا طي 8 فقره رسيد به تاريخ 1405/02/06,1,10,2026-05-25 14:29:30,10,2026-05-25 14:29:30,12,1,False,
708,600,2026-04-28 00:00:00,600,,1,2,1,بابت دريافت كالا طي 7 فقره رسيد به تاريخ 1405/02/08,بابت دريافت كالا طي 7 فقره رسيد به تاريخ 1405/02/08,1,10,2026-05-25 14:30:14,10,2026-05-25 14:30:14,11,1,False,
709,601,2026-04-29 00:00:00,601,,1,2,1,بابت دريافت كالا طي 5 فقره رسيد به تاريخ 1405/02/09,بابت دريافت كالا طي 5 فقره رسيد به تاريخ 1405/02/09,1,10,2026-05-25 14:30:39,10,2026-05-25 14:30:39,4,1,False,
710,602,2026-04-30 00:00:00,602,,1,2,1,بابت دريافت كالا طي 4 فقره رسيد به تاريخ 1405/02/10,بابت دريافت كالا طي 4 فقره رسيد به تاريخ 1405/02/10,1,10,2026-05-25 14:30:44,10,2026-05-25 14:30:44,3,1,False,
711,603,2026-05-01 00:00:00,603,,1,2,1,بابت رسيد انبار شماره 241 تاريخ 1405/02/11,بابت رسيد انبار شماره 241 تاريخ 1405/02/11,1,10,2026-05-25 14:31:06,10,2026-05-25 14:31:06,1,1,False,
712,604,2026-05-02 00:00:00,604,,1,2,1,بابت دريافت كالا طي 7 فقره رسيد به تاريخ 1405/02/12,بابت دريافت كالا طي 7 فقره رسيد به تاريخ 1405/02/12,1,10,2026-05-25 14:31:07,10,2026-05-25 14:31:07,6,1,False,
714,606,2026-05-04 00:00:00,606,,1,2,1,بابت دريافت كالا طي 6 فقره رسيد به تاريخ 1405/02/14,بابت دريافت كالا طي 6 فقره رسيد به تاريخ 1405/02/14,1,10,2026-05-25 14:35:04,10,2026-05-25 14:35:04,3,1,False,
715,607,2026-05-05 00:00:00,607,,1,2,1,بابت دريافت كالا طي 5 فقره رسيد به تاريخ 1405/02/15,بابت دريافت كالا طي 5 فقره رسيد به تاريخ 1405/02/15,1,10,2026-05-25 14:35:33,10,2026-05-25 14:35:33,5,1,False,
716,608,2026-05-06 00:00:00,608,,1,2,1,بابت دريافت كالا طي 4 فقره رسيد به تاريخ 1405/02/16,بابت دريافت كالا طي 4 فقره رسيد به تاريخ 1405/02/16,1,10,2026-05-25 14:35:33,10,2026-05-25 14:35:33,4,1,False,
722,614,2026-05-12 00:00:00,614,,1,2,1,بابت دريافت كالا طي 6 فقره رسيد به تاريخ 1405/02/22,بابت دريافت كالا طي 6 فقره رسيد به تاريخ 1405/02/22,1,10,2026-05-25 14:37:16,10,2026-05-25 14:37:16,6,1,False,
723,615,2026-05-10 00:00:00,615,,1,2,1,بابت دريافت كالا طي 3 فقره رسيد به تاريخ 1405/02/20,بابت دريافت كالا طي 3 فقره رسيد به تاريخ 1405/02/20,1,10,2026-05-25 14:37:17,10,2026-05-25 14:37:17,4,1,False,
725,617,2026-05-15 00:00:00,617,,1,2,1,بابت دريافت كالا طي 4 فقره رسيد به تاريخ 1405/02/25,بابت دريافت كالا طي 4 فقره رسيد به تاريخ 1405/02/25,1,10,2026-05-25 14:37:19,10,2026-05-25 14:37:19,1,1,False,
727,619,2026-05-14 00:00:00,619,,1,2,1,بابت دريافت كالا طي 6 فقره رسيد به تاريخ 1405/02/24,بابت دريافت كالا طي 6 فقره رسيد به تاريخ 1405/02/24,1,10,2026-05-25 14:37:21,10,2026-05-25 14:37:21,2,1,False,
730,622,2026-05-19 00:00:00,622,,1,2,1,بابت دريافت كالا طي 5 فقره رسيد به تاريخ 1405/02/29,بابت دريافت كالا طي 5 فقره رسيد به تاريخ 1405/02/29,1,10,2026-05-25 14:37:24,10,2026-05-25 14:37:24,2,1,False,
737,629,2026-05-23 00:00:00,629,,1,1,1,پرداخت به دارايي بابت هزينه 1 درصد كارمزد دستمزد دارايي 1403 پرداخت توسط اقاي حاتمي,پرداخت به دارايي بابت هزينه 1 درصد كارمزد دستمزد دارايي 1403 پرداخت توسط اقاي حاتمي,1,11,2026-05-25 17:28:14,11,2026-05-25 17:28:14,1,3,False,
740,631,2026-03-30 00:00:00,631,,1,2,1,بابت  2 فقره رسيد دريافت به تاريخ 1405/01/10,بابت  2 فقره رسيد دريافت به تاريخ 1405/01/10,1,11,2026-05-26 12:51:51,11,2026-05-26 12:51:51,14,2,False,
741,632,2026-03-31 00:00:00,632,,1,2,1,بابت  5 فقره رسيد دريافت به تاريخ 1405/01/11,بابت  5 فقره رسيد دريافت به تاريخ 1405/01/11,1,11,2026-05-26 12:52:05,11,2026-05-26 12:52:05,11,2,False,
742,633,2026-04-01 00:00:00,633,,1,2,1,بابت  8 فقره رسيد دريافت به تاريخ 1405/01/12,بابت  8 فقره رسيد دريافت به تاريخ 1405/01/12,1,11,2026-05-26 12:52:32,11,2026-05-26 12:52:32,12,2,False,
743,634,2026-04-02 00:00:00,634,,1,2,1,بابت  7 فقره رسيد دريافت به تاريخ 1405/01/13,بابت  7 فقره رسيد دريافت به تاريخ 1405/01/13,1,11,2026-05-26 12:52:55,11,2026-05-26 12:52:55,12,2,False,
744,635,2026-04-03 00:00:00,635,,1,2,1,بابت  4 فقره رسيد دريافت به تاريخ 1405/01/14,بابت  4 فقره رسيد دريافت به تاريخ 1405/01/14,1,11,2026-05-26 12:53:10,11,2026-05-26 12:53:10,12,2,False,
745,636,2026-04-04 00:00:00,636,,1,2,1,بابت  5 فقره رسيد دريافت به تاريخ 1405/01/15,بابت  5 فقره رسيد دريافت به تاريخ 1405/01/15,1,11,2026-05-26 12:53:24,11,2026-05-26 12:53:24,14,2,False,
746,637,2026-04-05 00:00:00,637,,1,2,1,بابت  3 فقره رسيد دريافت به تاريخ 1405/01/16,بابت  3 فقره رسيد دريافت به تاريخ 1405/01/16,1,11,2026-05-26 12:53:40,11,2026-05-26 12:53:40,16,2,False,
747,638,2026-04-06 00:00:00,638,,1,2,1,بابت  2 فقره رسيد دريافت به تاريخ 1405/01/17,بابت  2 فقره رسيد دريافت به تاريخ 1405/01/17,1,11,2026-05-26 12:53:53,11,2026-05-26 12:53:53,9,2,False,
748,639,2026-04-07 00:00:00,639,,1,2,1,بابت  2 فقره رسيد دريافت به تاريخ 1405/01/18,بابت  2 فقره رسيد دريافت به تاريخ 1405/01/18,1,11,2026-05-26 12:54:08,11,2026-05-26 12:54:08,14,2,False,
749,640,2026-04-08 00:00:00,640,,1,2,1,بابت  5 فقره رسيد دريافت به تاريخ 1405/01/19,بابت  5 فقره رسيد دريافت به تاريخ 1405/01/19,1,11,2026-05-26 12:54:26,11,2026-05-26 12:54:26,13,2,False,
750,641,2026-04-09 00:00:00,641,,1,2,1,بابت  5 فقره رسيد دريافت به تاريخ 1405/01/20,بابت  5 فقره رسيد دريافت به تاريخ 1405/01/20,1,11,2026-05-26 12:54:36,11,2026-05-26 12:54:36,12,2,False,
751,642,2026-04-10 00:00:00,642,,1,2,1,بابت  6 فقره رسيد دريافت به تاريخ 1405/01/21,بابت  6 فقره رسيد دريافت به تاريخ 1405/01/21,1,11,2026-05-26 12:54:46,11,2026-05-26 12:54:46,13,2,False,
752,643,2026-04-11 00:00:00,643,,1,2,1,بابت  2 فقره رسيد دريافت به تاريخ 1405/01/22,بابت  2 فقره رسيد دريافت به تاريخ 1405/01/22,1,11,2026-05-26 12:54:58,11,2026-05-26 12:54:58,22,2,False,
753,644,2026-04-12 00:00:00,644,,1,2,1,بابت  6 فقره رسيد دريافت به تاريخ 1405/01/23,بابت  6 فقره رسيد دريافت به تاريخ 1405/01/23,1,11,2026-05-26 12:55:09,11,2026-05-26 12:55:09,20,2,False,
754,645,2026-04-13 00:00:00,645,,1,2,1,بابت  8 فقره رسيد دريافت به تاريخ 1405/01/24,بابت  8 فقره رسيد دريافت به تاريخ 1405/01/24,1,11,2026-05-26 13:28:17,11,2026-05-26 13:28:17,21,2,False,
755,646,2026-04-14 00:00:00,646,,1,2,1,بابت  5 فقره رسيد دريافت به تاريخ 1405/01/25,بابت  5 فقره رسيد دريافت به تاريخ 1405/01/25,1,11,2026-05-26 13:28:26,11,2026-05-26 13:28:26,12,2,False,
756,647,2026-04-15 00:00:00,647,,1,2,1,بابت  3 فقره رسيد دريافت به تاريخ 1405/01/26,بابت  3 فقره رسيد دريافت به تاريخ 1405/01/26,1,11,2026-05-26 13:28:36,11,2026-05-26 13:28:36,16,2,False,
757,648,2026-04-16 00:00:00,648,,1,2,1,بابت  6 فقره رسيد دريافت به تاريخ 1405/01/27,بابت  6 فقره رسيد دريافت به تاريخ 1405/01/27,1,11,2026-05-26 13:28:51,11,2026-05-26 13:28:51,15,2,False,
758,649,2026-04-17 00:00:00,649,,1,2,1,بابت  8 فقره رسيد دريافت به تاريخ 1405/01/28,بابت  8 فقره رسيد دريافت به تاريخ 1405/01/28,1,11,2026-05-26 13:29:01,11,2026-05-26 13:29:01,13,2,False,
759,650,2026-04-18 00:00:00,650,,1,2,1,بابت  8 فقره رسيد دريافت به تاريخ 1405/01/29,بابت  8 فقره رسيد دريافت به تاريخ 1405/01/29,1,11,2026-05-26 13:30:03,11,2026-05-26 13:30:03,17,2,False,
760,651,2026-04-19 00:00:00,651,,1,2,1,بابت  8 فقره رسيد دريافت به تاريخ 1405/01/30,بابت  8 فقره رسيد دريافت به تاريخ 1405/01/30,1,11,2026-05-26 13:30:13,11,2026-05-26 13:30:13,12,2,False,
761,652,2026-04-20 00:00:00,652,,1,2,1,بابت  5 فقره رسيد دريافت به تاريخ 1405/01/31,بابت  5 فقره رسيد دريافت به تاريخ 1405/01/31,1,11,2026-05-26 13:30:23,11,2026-05-26 13:30:23,13,2,False,
762,653,2026-05-23 00:00:00,653,,1,2,1,بابت پرداخت طي اعلاميه پرداخت شماره 560 تاريخ 1405/03/02,بابت پرداخت طي اعلاميه پرداخت شماره 560 تاريخ 1405/03/02,1,12,2026-05-26 13:40:12,12,2026-05-26 13:40:12,2,2,False,
763,654,2026-04-14 00:00:00,654,,1,2,1,بابت پرداخت طي اعلاميه پرداخت شماره 237 تاريخ 1405/01/25,بابت پرداخت طي اعلاميه پرداخت شماره 237 تاريخ 1405/01/25,1,11,2026-05-26 13:55:46,11,2026-05-26 13:55:46,13,2,False,
764,655,2026-04-24 00:00:00,655,,1,2,1,بابت پرداخت طي اعلاميه پرداخت شماره 380 تاريخ 1405/02/04,بابت پرداخت طي اعلاميه پرداخت شماره 380 تاريخ 1405/02/04,1,11,2026-05-26 16:23:39,11,2026-05-26 16:23:39,6,2,False,
765,656,2026-04-25 00:00:00,656,,1,2,1,بابت پرداخت طي اعلاميه پرداخت شماره 405 تاريخ 1405/02/05,بابت پرداخت طي اعلاميه پرداخت شماره 405 تاريخ 1405/02/05,1,11,2026-05-26 16:28:02,11,2026-05-26 16:28:02,8,2,False,
766,657,2026-04-25 00:00:00,657,,1,2,1,بابت پرداخت طي اعلاميه پرداخت شماره 406 تاريخ 1405/02/05,بابت پرداخت طي اعلاميه پرداخت شماره 406 تاريخ 1405/02/05,1,11,2026-05-26 16:28:23,11,2026-05-26 16:28:23,9,2,False,
767,658,2026-04-27 00:00:00,658,,1,2,1,بابت پرداخت طي اعلاميه پرداخت شماره 371 تاريخ 1405/02/07,بابت پرداخت طي اعلاميه پرداخت شماره 371 تاريخ 1405/02/07,1,11,2026-05-26 16:33:47,11,2026-05-26 16:33:47,14,2,False,
768,659,2026-05-26 00:00:00,659,,1,2,1,بابت پرداخت طي اعلاميه پرداخت شماره 606 تاريخ 1405/03/05,بابت پرداخت طي اعلاميه پرداخت شماره 606 تاريخ 1405/03/05,1,12,2026-05-30 14:17:41,12,2026-05-30 14:17:41,1,2,False,
769,660,2026-05-19 00:00:00,660,,1,2,1,بابت وصول چك هاي مدت دار به شماره 23 تاريخ 1405/02/29,بابت وصول چك هاي مدت دار به شماره 23 تاريخ 1405/02/29,1,11,2026-05-30 14:40:42,11,2026-05-30 14:40:42,3,2,False,
787,677,2026-05-07 00:00:00,677,,1,2,1,بابت  1 فقره اعلاميه پرداخت به تاريخ 1405/02/17,بابت  1 فقره اعلاميه پرداخت به تاريخ 1405/02/17,1,12,2026-05-30 15:32:37,12,2026-05-30 15:32:37,3,2,False,
790,680,2026-05-16 00:00:00,680,,1,2,1,بابت وصول چك هاي مدت دار به شماره 24 تاريخ 1405/02/26,بابت وصول چك هاي مدت دار به شماره 24 تاريخ 1405/02/26,1,11,2026-05-30 17:02:55,11,2026-05-30 17:02:55,4,2,False,
791,681,2026-05-16 00:00:00,681,,1,2,1,بابت وصول چك هاي مدت دار به شماره 25 تاريخ 1405/02/26,بابت وصول چك هاي مدت دار به شماره 25 تاريخ 1405/02/26,1,11,2026-05-30 17:03:17,11,2026-05-30 17:03:17,5,2,False,
792,682,2026-04-27 00:00:00,682,,1,2,1,بابت اعلاميه بدهكار /بستانكار شماره 1 تاريخ 1405/02/07,بابت اعلاميه بدهكار /بستانكار شماره 1 تاريخ 1405/02/07,1,10,2026-05-30 18:15:36,10,2026-05-30 18:15:36,15,5,False,
794,683,2026-04-07 00:00:00,683,,1,2,1,بابت  11 فقره اعلاميه پرداخت به تاريخ 1405/01/18,بابت  11 فقره اعلاميه پرداخت به تاريخ 1405/01/18,1,11,2026-05-31 18:26:54,11,2026-05-31 18:26:54,15,2,False,
798,687,2026-05-04 00:00:00,687,,1,2,1,بابت  1 فقره اعلاميه پرداخت به تاريخ 1405/02/14,بابت  1 فقره اعلاميه پرداخت به تاريخ 1405/02/14,1,12,2026-06-01 12:15:29,12,2026-06-01 12:15:29,4,2,False,
808,696,2026-05-31 00:00:00,696,,1,2,1,بابت پرداخت طي اعلاميه پرداخت شماره 685 تاريخ 1405/03/10,بابت پرداخت طي اعلاميه پرداخت شماره 685 تاريخ 1405/03/10,1,12,2026-06-01 18:00:05,12,2026-06-01 18:00:05,1,2,False,
809,697,2026-05-31 00:00:00,697,,1,2,1,بابت پرداخت طي اعلاميه پرداخت شماره 686 تاريخ 1405/03/10,بابت پرداخت طي اعلاميه پرداخت شماره 686 تاريخ 1405/03/10,1,12,2026-06-02 11:23:06,12,2026-06-02 11:23:06,2,2,False,
810,698,2026-05-31 00:00:00,698,,1,2,1,بابت پرداخت طي اعلاميه پرداخت شماره 687 تاريخ 1405/03/10,بابت پرداخت طي اعلاميه پرداخت شماره 687 تاريخ 1405/03/10,1,12,2026-06-02 16:03:57,12,2026-06-02 16:03:57,3,2,False,
811,699,2026-05-31 00:00:00,699,,1,2,1,بابت پرداخت طي اعلاميه پرداخت شماره 688 تاريخ 1405/03/10,بابت پرداخت طي اعلاميه پرداخت شماره 688 تاريخ 1405/03/10,1,12,2026-06-02 16:05:42,12,2026-06-02 16:05:42,4,2,False,
816,704,2026-04-12 00:00:00,704,,1,2,1,بابت اعلاميه بدهكار /بستانكار شماره 2 تاريخ 1405/01/23,بابت اعلاميه بدهكار /بستانكار شماره 2 تاريخ 1405/01/23,1,10,2026-06-03 10:35:09,10,2026-06-03 10:35:09,22,5,False,
